timestamp,bin_id,latitude,longitude,fill_level_percent,capacity_liters,persona
2025-01-24 12:00:00,LPU_B_010,31.258,75.701,100.0,500,academic
2025-01-24 18:00:00,LPU_B_001,31.2552,75.703,100.0,1000,academic
2025-01-24 18:00:00,LPU_B_002,31.256,75.7042,100.0,1000,academic
2025-01-24 18:00:00,LPU_B_003,31.2571,75.7025,100.0,1000,academic
2025-01-24 18:00:00,LPU_B_004,31.251,75.706,100.0,1500,hostel
2025-01-24 18:00:00,LPU_B_005,31.2505,75.7065,100.0,1500,hostel
2025-01-24 18:00:00,LPU_B_006,31.2498,75.707,100.0,1500,hostel
2025-01-24 18:00:00,LPU_B_007,31.2535,75.705,100.0,2000,food_court
2025-01-24 18:00:00,LPU_B_008,31.2538,75.7053,100.0,2000,food_court
2025-01-24 18:00:00,LPU_B_009,31.2545,75.704,100.0,500,academic
2025-01-24 18:00:00,LPU_B_010,31.258,75.701,100.0,500,academic
2025-01-25 00:00:00,LPU_B_001,31.2552,75.703,100.0,1000,academic
2025-01-25 00:00:00,LPU_B_002,31.256,75.7042,100.0,1000,academic
2025-01-25 00:00:00,LPU_B_003,31.2571,75.7025,100.0,1000,academic
2025-01-25 00:00:00,LPU_B_004,31.251,75.706,100.0,1500,hostel
2025-01-25 00:00:00,LPU_B_005,31.2505,75.7065,100.0,1500,hostel
2025-01-25 00:00:00,LPU_B_006,31.2498,75.707,100.0,1500,hostel
2025-01-25 00:00:00,LPU_B_007,31.2535,75.705,100.0,2000,food_court
2025-01-25 00:00:00,LPU_B_008,31.2538,75.7053,100.0,2000,food_court
2025-01-25 00:00:00,LPU_B_009,31.2545,75.704,100.0,500,academic
2025-01-25 00:00:00,LPU_B_010,31.258,75.701,100.0,500,academic
2025-01-25 06:00:00,LPU_B_001,31.2552,75.703,100.0,1000,academic
2025-01-25 06:00:00,LPU_B_002,31.256,75.7042,100.0,1000,academic
2025-01-25 06:00:00,LPU_B_003,31.2571,75.7025,100.0,1000,academic
2025-01-25 06:00:00,LPU_B_004,31.251,75.706,100.0,1500,hostel
2025-01-25 06:00:00,LPU_B_005,31.2505,75.7065,100.0,1500,hostel
2025-01-25 06:00:00,LPU_B_006,31.2498,75.707,100.0,1500,hostel
2025-01-25 06:00:00,LPU_B_007,31.2535,75.705,100.0,2000,food_court
2025-01-25 06:00:00,LPU_B_008,31.2538,75.7053,100.0,2000,food_court
2025-01-25 06:00:00,LPU_B_009,31.2545,75.704,100.0,500,academic
2025-01-25 06:00:00,LPU_B_010,31.258,75.701,100.0,500,academic
2025-01-25 12:00:00,LPU_B_001,31.2552,75.703,100.0,1000,academic
2025-01-25 12:00:00,LPU_B_002,31.256,75.7042,100.0,1000,academic
2025-01-25 12:00:00,LPU_B_003,31.2571,75.7025,100.0,1000,academic
2025-01-25 12:00:00,LPU_B_004,31.251,75.706,100.0,1500,hostel
2025-01-25 12:00:00,LPU_B_005,31.2505,75.7065,100.0,1500,hostel
2025-01-25 12:00:00,LPU_B_006,31.2498,75.707,100.0,1500,hostel
2025-01-25 12:00:00,LPU_B_007,31.2535,75.705,100.0,2000,food_court
2025-01-25 12:00:00,LPU_B_008,31.2538,75.7053,100.0,2000,food_court
2025-01-25 12:00:00,LPU_B_009,31.2545,75.704,100.0,500,academic
2025-01-25 12:00:00,LPU_B_010,31.258,75.701,100.0,500,academic
2025-01-25 18:00:00,LPU_B_001,31.2552,75.703,100.0,1000,academic
2025-01-25 18:00:00,LPU_B_002,31.256,75.7042,100.0,1000,academic
2025-01-25 18:00:00,LPU_B_003,31.2571,75.7025,100.0,1000,academic
2025-01-25 18:00:00,LPU_B_004,31.251,75.706,100.0,1500,hostel
2025-01-25 18:00:00,LPU_B_005,31.2505,75.7065,100.0,1500,hostel
2025-01-25 18:00:00,LPU_B_006,31.2498,75.707,100.0,1500,hostel
2025-01-25 18:00:00,LPU_B_007,31.2535,75.705,100.0,2000,food_court
2025-01-25 18:00:00,LPU_B_008,31.2538,75.7053,100.0,2000,food_court
2025-01-25 18:00:00,LPU_B_009,31.2545,75.704,100.0,500,academic
2025-01-25 18:00:00,LPU_B_010,31.258,75.701,100.0,500,academic
2025-01-26 00:00:00,LPU_B_001,31.2552,75.703,100.0,1000,academic
2025-01-26 00:00:00,LPU_B_002,31.256,75.7042,100.0,1000,academic
2025-01-26 00:00:00,LPU_B_003,31.2571,75.7025,100.0,1000,academic
2025-01-26 00:00:00,LPU_B_004,31.251,75.706,100.0,1500,hostel
2025-01-26 00:00:00,LPU_B_005,31.2505,75.7065,100.0,1500,hostel
2025-01-26 00:00:00,LPU_B_006,31.2498,75.707,100.0,1500,hostel
2025-01-26 00:00:00,LPU_B_007,31.2535,75.705,100.0,2000,food_court
2025-01-26 00:00:00,LPU_B_008,31.2538,75.7053,100.0,2000,food_court
2025-01-26 00:00:00,LPU_B_009,31.2545,75.704,100.0,500,academic
2025-01-26 00:00:00,LPU_B_010,31.258,75.701,100.0,500,academic
2025-01-26 06:00:00,LPU_B_001,31.2552,75.703,100.0,1000,academic
2025-01-26 06:00:00,LPU_B_002,31.256,75.7042,100.0,1000,academic
2025-01-26 06:00:00,LPU_B_003,31.2571,75.7025,100.0,1000,academic
2025-01-26 06:00:00,LPU_B_004,31.251,75.706,100.0,1500,hostel
2025-01-26 06:00:00,LPU_B_005,31.2505,75.7065,100.0,1500,hostel
2025-01-26 06:00:00,LPU_B_006,31.2498,75.707,100.0,1500,hostel
2025-01-26 06:00:00,LPU_B_007,31.2535,75.705,100.0,2000,food_court
2025-01-26 06:00:00,LPU_B_008,31.2538,75.7053,100.0,2000,food_court
2025-01-26 06:00:00,LPU_B_009,31.2545,75.704,100.0,500,academic
2025-01-26 06:00:00,LPU_B_010,31.258,75.701,100.0,500,academic
2025-01-26 12:00:00,LPU_B_001,31.2552,75.703,100.0,1000,academic
2025-01-26 12:00:00,LPU_B_002,31.256,75.7042,100.0,1000,academic
2025-01-26 12:00:00,LPU_B_003,31.2571,75.7025,100.0,1000,academic
2025-01-26 12:00:00,LPU_B_004,31.251,75.706,100.0,1500,hostel
2025-01-26 12:00:00,LPU_B_005,31.2505,75.7065,100.0,1500,hostel
2025-01-26 12:00:00,LPU_B_006,31.2498,75.707,100.0,1500,hostel
2025-01-26 12:00:00,LPU_B_007,31.2535,75.705,100.0,2000,food_court
2025-01-26 12:00:00,LPU_B_008,31.2538,75.7053,100.0,2000,food_court
2025-01-26 12:00:00,LPU_B_009,31.2545,75.704,100.0,500,academic
2025-01-26 12:00:00,LPU_B_010,31.258,75.701,100.0,500,academic
2025-01-26 18:00:00,LPU_B_001,31.2552,75.703,100.0,1000,academic
2025-01-26 18:00:00,LPU_B_002,31.256,75.7042,100.0,1000,academic
2025-01-26 18:00:00,LPU_B_003,31.2571,75.7025,100.0,1000,academic
2025-01-26 18:00:00,LPU_B_004,31.251,75.706,100.0,1500,hostel
2025-01-26 18:00:00,LPU_B_005,31.2505,75.7065,100.0,1500,hostel
2025-01-26 18:00:00,LPU_B_006,31.2498,75.707,100.0,1500,hostel
2025-01-26 18:00:00,LPU_B_007,31.2535,75.705,100.0,2000,food_court
2025-01-26 18:00:00,LPU_B_008,31.2538,75.7053,100.0,2000,food_court
2025-01-26 18:00:00,LPU_B_009,31.2545,75.704,100.0,500,academic
2025-01-26 18:00:00,LPU_B_010,31.258,75.701,100.0,500,academic
2025-01-27 00:00:00,LPU_B_001,31.2552,75.703,0.0,1000,academic
2025-01-27 00:00:00,LPU_B_002,31.256,75.7042,100.0,1000,academic
2025-01-27 00:00:00,LPU_B_003,31.2571,75.7025,0.0,1000,academic
2025-01-27 00:00:00,LPU_B_004,31.251,75.706,100.0,1500,hostel
2025-01-27 00:00:00,LPU_B_005,31.2505,75.7065,5.98,1500,hostel
2025-01-27 00:00:00,LPU_B_006,31.2498,75.707,100.0,1500,hostel
2025-01-27 00:00:00,LPU_B_007,31.2535,75.705,100.0,2000,food_court
2025-01-27 00:00:00,LPU_B_008,31.2538,75.7053,1.53,2000,food_court
2025-01-27 00:00:00,LPU_B_009,31.2545,75.704,0.0,500,academic
2025-01-27 00:00:00,LPU_B_010,31.258,75.701,100.0,500,academic
2025-01-27 06:00:00,LPU_B_001,31.2552,75.703,2.76,1000,academic
2025-01-27 06:00:00,LPU_B_002,31.256,75.7042,100.0,1000,academic
2025-01-27 06:00:00,LPU_B_003,31.2571,75.7025,2.28,1000,academic
2025-01-27 06:00:00,LPU_B_004,31.251,75.706,100.0,1500,hostel
2025-01-27 06:00:00,LPU_B_005,31.2505,75.7065,8.52,1500,hostel
2025-01-27 06:00:00,LPU_B_006,31.2498,75.707,100.0,1500,hostel
2025-01-27 06:00:00,LPU_B_007,31.2535,75.705,100.0,2000,food_court
2025-01-27 06:00:00,LPU_B_008,31.2538,75.7053,3.97,2000,food_court
2025-01-27 06:00:00,LPU_B_009,31.2545,75.704,2.36,500,academic
2025-01-27 06:00:00,LPU_B_010,31.258,75.701,100.0,500,academic
2025-01-27 12:00:00,LPU_B_001,31.2552,75.703,36.33,1000,academic
2025-01-27 12:00:00,LPU_B_002,31.256,75.7042,100.0,1000,academic
2025-01-27 12:00:00,LPU_B_003,31.2571,75.7025,28.47,1000,academic
2025-01-27 12:00:00,LPU_B_004,31.251,75.706,100.0,1500,hostel
2025-01-27 12:00:00,LPU_B_005,31.2505,75.7065,11.4,1500,hostel
2025-01-27 12:00:00,LPU_B_006,31.2498,75.707,100.0,1500,hostel
2025-01-27 12:00:00,LPU_B_007,31.2535,75.705,100.0,2000,food_court
2025-01-27 12:00:00,LPU_B_008,31.2538,75.7053,43.96,2000,food_court
2025-01-27 12:00:00,LPU_B_009,31.2545,75.704,29.34,500,academic
2025-01-27 12:00:00,LPU_B_010,31.258,75.701,100.0,500,academic
2025-01-27 18:00:00,LPU_B_001,31.2552,75.703,46.31,1000,academic
2025-01-27 18:00:00,LPU_B_002,31.256,75.7042,100.0,1000,academic
2025-01-27 18:00:00,LPU_B_003,31.2571,75.7025,32.14,1000,academic
2025-01-27 18:00:00,LPU_B_004,31.251,75.706,100.0,1500,hostel
2025-01-27 18:00:00,LPU_B_005,31.2505,75.7065,18.75,1500,hostel
2025-01-27 18:00:00,LPU_B_006,31.2498,75.707,100.0,1500,hostel
2025-01-27 18:00:00,LPU_B_007,31.2535,75.705,100.0,2000,food_court
2025-01-27 18:00:00,LPU_B_008,31.2538,75.7053,48.27,2000,food_court
2025-01-27 18:00:00,LPU_B_009,31.2545,75.704,32.62,500,academic
2025-01-27 18:00:00,LPU_B_010,31.258,75.701,100.0,500,academic
2025-01-28 00:00:00,LPU_B_001,31.2552,75.703,46.31,1000,academic
2025-01-28 00:00:00,LPU_B_002,31.256,75.7042,100.0,1000,academic
2025-01-28 00:00:00,LPU_B_003,31.2571,75.7025,32.14,1000,academic
2025-01-28 00:00:00,LPU_B_004,31.251,75.706,100.0,1500,hostel
2025-01-28 00:00:00,LPU_B_005,31.2505,75.7065,22.6,1500,hostel
2025-01-28 00:00:00,LPU_B_006,31.2498,75.707,100.0,1500,hostel
2025-01-28 00:00:00,LPU_B_007,31.2535,75.705,100.0,2000,food_court
2025-01-28 00:00:00,LPU_B_008,31.2538,75.7053,54.42,2000,food_court
2025-01-28 00:00:00,LPU_B_009,31.2545,75.704,34.64,500,academic
2025-01-28 00:00:00,LPU_B_010,31.258,75.701,100.0,500,academic
2025-01-28 06:00:00,LPU_B_001,31.2552,75.703,48.69,1000,academic
2025-01-28 06:00:00,LPU_B_002,31.256,75.7042,100.0,1000,academic
2025-01-28 06:00:00,LPU_B_003,31.2571,75.7025,32.19,1000,academic
2025-01-28 06:00:00,LPU_B_004,31.251,75.706,100.0,1500,hostel
2025-01-28 06:00:00,LPU_B_005,31.2505,75.7065,31.93,1500,hostel
2025-01-28 06:00:00,LPU_B_006,31.2498,75.707,100.0,1500,hostel
2025-01-28 06:00:00,LPU_B_007,31.2535,75.705,100.0,2000,food_court
2025-01-28 06:00:00,LPU_B_008,31.2538,75.7053,58.67,2000,food_court
2025-01-28 06:00:00,LPU_B_009,31.2545,75.704,34.64,500,academic
2025-01-28 06:00:00,LPU_B_010,31.258,75.701,100.0,500,academic
2025-01-28 12:00:00,LPU_B_001,31.2552,75.703,75.79,1000,academic
2025-01-28 12:00:00,LPU_B_002,31.256,75.7042,100.0,1000,academic
2025-01-28 12:00:00,LPU_B_003,31.2571,75.7025,58.04,1000,academic
2025-01-28 12:00:00,LPU_B_004,31.251,75.706,100.0,1500,hostel
2025-01-28 12:00:00,LPU_B_005,31.2505,75.7065,36.05,1500,hostel
2025-01-28 12:00:00,LPU_B_006,31.2498,75.707,100.0,1500,hostel
2025-01-28 12:00:00,LPU_B_007,31.2535,75.705,100.0,2000,food_court
2025-01-28 12:00:00,LPU_B_008,31.2538,75.7053,100.0,2000,food_court
2025-01-28 12:00:00,LPU_B_009,31.2545,75.704,67.82,500,academic
2025-01-28 12:00:00,LPU_B_010,31.258,75.701,100.0,500,academic
2025-01-28 18:00:00,LPU_B_001,31.2552,75.703,82.02,1000,academic
2025-01-28 18:00:00,LPU_B_002,31.256,75.7042,100.0,1000,academic
2025-01-28 18:00:00,LPU_B_003,31.2571,75.7025,65.63,1000,academic
2025-01-28 18:00:00,LPU_B_004,31.251,75.706,100.0,1500,hostel
2025-01-28 18:00:00,LPU_B_005,31.2505,75.7065,36.05,1500,hostel
2025-01-28 18:00:00,LPU_B_006,31.2498,75.707,100.0,1500,hostel
2025-01-28 18:00:00,LPU_B_007,31.2535,75.705,100.0,2000,food_court
2025-01-28 18:00:00,LPU_B_008,31.2538,75.7053,100.0,2000,food_court
2025-01-28 18:00:00,LPU_B_009,31.2545,75.704,71.62,500,academic
2025-01-28 18:00:00,LPU_B_010,31.258,75.701,100.0,500,academic
2025-01-29 00:00:00,LPU_B_001,31.2552,75.703,82.53,1000,academic
2025-01-29 00:00:00,LPU_B_002,31.256,75.7042,100.0,1000,academic
2025-01-29 00:00:00,LPU_B_003,31.2571,75.7025,67.64,1000,academic
2025-01-29 00:00:00,LPU_B_004,31.251,75.706,100.0,1500,hostel
2025-01-29 00:00:00,LPU_B_005,31.2505,75.7065,42.36,1500,hostel
2025-01-29 00:00:00,LPU_B_006,31.2498,75.707,100.0,1500,hostel
2025-01-29 00:00:00,LPU_B_007,31.2535,75.705,100.0,2000,food_court
2025-01-29 00:00:00,LPU_B_008,31.2538,75.7053,100.0,2000,food_court
2025-01-29 00:00:00,LPU_B_009,31.2545,75.704,72.91,500,academic
2025-01-29 00:00:00,LPU_B_010,31.258,75.701,100.0,500,academic
2025-01-29 06:00:00,LPU_B_001,31.2552,75.703,83.46,1000,academic
2025-01-29 06:00:00,LPU_B_002,31.256,75.7042,100.0,1000,academic
2025-01-29 06:00:00,LPU_B_003,31.2571,75.7025,67.64,1000,academic
2025-01-29 06:00:00,LPU_B_004,31.251,75.706,100.0,1500,hostel
2025-01-29 06:00:00,LPU_B_005,31.2505,75.7065,48.66,1500,hostel
2025-01-29 06:00:00,LPU_B_006,31.2498,75.707,100.0,1500,hostel
2025-01-29 06:00:00,LPU_B_007,31.2535,75.705,100.0,2000,food_court
2025-01-29 06:00:00,LPU_B_008,31.2538,75.7053,100.0,2000,food_court
2025-01-29 06:00:00,LPU_B_009,31.2545,75.704,72.91,500,academic
2025-01-29 06:00:00,LPU_B_010,31.258,75.701,100.0,500,academic
2025-01-29 12:00:00,LPU_B_001,31.2552,75.703,100.0,1000,academic
2025-01-29 12:00:00,LPU_B_002,31.256,75.7042,100.0,1000,academic
2025-01-29 12:00:00,LPU_B_003,31.2571,75.7025,100.0,1000,academic
2025-01-29 12:00:00,LPU_B_004,31.251,75.706,100.0,1500,hostel
2025-01-29 12:00:00,LPU_B_005,31.2505,75.7065,58.45,1500,hostel
2025-01-29 12:00:00,LPU_B_006,31.2498,75.707,100.0,1500,hostel
2025-01-29 12:00:00,LPU_B_007,31.2535,75.705,100.0,2000,food_court
2025-01-29 12:00:00,LPU_B_008,31.2538,75.7053,100.0,2000,food_court
2025-01-29 12:00:00,LPU_B_009,31.2545,75.704,100.0,500,academic
2025-01-29 12:00:00,LPU_B_010,31.258,75.701,100.0,500,academic
2025-01-29 18:00:00,LPU_B_001,31.2552,75.703,100.0,1000,academic
2025-01-29 18:00:00,LPU_B_002,31.256,75.7042,100.0,1000,academic
2025-01-29 18:00:00,LPU_B_003,31.2571,75.7025,100.0,1000,academic
2025-01-29 18:00:00,LPU_B_004,31.251,75.706,100.0,1500,hostel
2025-01-29 18:00:00,LPU_B_005,31.2505,75.7065,67.03,1500,hostel
2025-01-29 18:00:00,LPU_B_006,31.2498,75.707,100.0,1500,hostel
2025-01-29 18:00:00,LPU_B_007,31.2535,75.705,100.0,2000,food_court
2025-01-29 18:00:00,LPU_B_008,31.2538,75.7053,100.0,2000,food_court
2025-01-29 18:00:00,LPU_B_009,31.2545,75.704,100.0,500,academic
2025-01-29 18:00:00,LPU_B_010,31.258,75.701,100.0,500,academic
2025-01-30 00:00:00,LPU_B_001,31.2552,75.703,100.0,1000,academic
2025-01-30 00:00:00,LPU_B_002,31.256,75.7042,100.0,1000,academic
2025-01-30 00:00:00,LPU_B_003,31.2571,75.7025,100.0,1000,academic
2025-01-30 00:00:00,LPU_B_004,31.251,75.706,100.0,1500,hostel
2025-01-30 00:00:00,LPU_B_005,31.2505,75.7065,71.82,1500,hostel
2025-01-30 00:00:00,LPU_B_006,31.2498,75.707,100.0,1500,hostel
2025-01-30 00:00:00,LPU_B_007,31.2535,75.705,100.0,2000,food_court
2025-01-30 00:00:00,LPU_B_008,31.2538,75.7053,100.0,2000,food_court
2025-01-30 00:00:00,LPU_B_009,31.2545,75.704,100.0,500,academic
2025-01-30 00:00:00,LPU_B_010,31.258,75.701,100.0,500,academic
2025-01-30 06:00:00,LPU_B_001,31.2552,75.703,100.0,1000,academic
2025-01-30 06:00:00,LPU_B_002,31.256,75.7042,100.0,1000,academic
2025-01-30 06:00:00,LPU_B_003,31.2571,75.7025,100.0,1000,academic
2025-01-30 06:00:00,LPU_B_004,31.251,75.706,100.0,1500,hostel
2025-01-30 06:00:00,LPU_B_005,31.2505,75.7065,76.84,1500,hostel
2025-01-30 06:00:00,LPU_B_006,31.2498,75.707,100.0,1500,hostel
2025-01-30 06:00:00,LPU_B_007,31.2535,75.705,100.0,2000,food_court
2025-01-30 06:00:00,LPU_B_008,31.2538,75.7053,100.0,2000,food_court
2025-01-30 06:00:00,LPU_B_009,31.2545,75.704,100.0,500,academic
2025-01-30 06:00:00,LPU_B_010,31.258,75.701,100.0,500,academic
2025-01-30 12:00:00,LPU_B_001,31.2552,75.703,100.0,1000,academic
2025-01-30 12:00:00,LPU_B_002,31.256,75.7042,100.0,1000,academic
2025-01-30 12:00:00,LPU_B_003,31.2571,75.7025,100.0,1000,academic
2025-01-30 12:00:00,LPU_B_004,31.251,75.706,100.0,1500,hostel
2025-01-30 12:00:00,LPU_B_005,31.2505,75.7065,83.2,1500,hostel
2025-01-30 12:00:00,LPU_B_006,31.2498,75.707,100.0,1500,hostel
2025-01-30 12:00:00,LPU_B_007,31.2535,75.705,100.0,2000,food_court
2025-01-30 12:00:00,LPU_B_008,31.2538,75.7053,100.0,2000,food_court
2025-01-30 12:00:00,LPU_B_009,31.2545,75.704,100.0,500,academic
2025-01-30 12:00:00,LPU_B_010,31.258,75.701,100.0,500,academic
2025-01-30 18:00:00,LPU_B_001,31.2552,75.703,100.0,1000,academic
2025-01-30 18:00:00,LPU_B_002,31.256,75.7042,100.0,1000,academic
2025-01-30 18:00:00,LPU_B_003,31.2571,75.7025,100.0,1000,academic
2025-01-30 18:00:00,LPU_B_004,31.251,75.706,100.0,1500,hostel
2025-01-30 18:00:00,LPU_B_005,31.2505,75.7065,90.47,1500,hostel
2025-01-30 18:00:00,LPU_B_006,31.2498,75.707,100.0,1500,hostel
2025-01-30 18:00:00,LPU_B_007,31.2535,75.705,100.0,2000,food_court
2025-01-30 18:00:00,LPU_B_008,31.2538,75.7053,100.0,2000,food_court
2025-01-30 18:00:00,LPU_B_009,31.2545,75.704,100.0,500,academic
2025-01-30 18:00:00,LPU_B_010,31.258,75.701,100.0,500,academic
2025-01-31 00:00:00,LPU_B_001,31.2552,75.703,100.0,1000,academic
2025-01-31 00:00:00,LPU_B_002,31.256,75.7042,100.0,1000,academic
2025-01-31 00:00:00,LPU_B_003,31.2571,75.7025,100.0,1000,academic
2025-01-31 00:00:00,LPU_B_004,31.251,75.706,100.0,1500,hostel
2025-01-31 00:00:00,LPU_B_005,31.2505,75.7065,93.2,1500,hostel
2025-01-31 00:00:00,LPU_B_006,31.2498,75.707,100.0,1500,hostel
2025-01-31 00:00:00,LPU_B_007,31.2535,75.705,100.0,2000,food_court
2025-01-31 00:00:00,LPU_B_008,31.2538,75.7053,100.0,2000,food_court
2025-01-31 00:00:00,LPU_B_009,31.2545,75.704,100.0,500,academic
2025-01-31 00:00:00,LPU_B_010,31.258,75.701,100.0,500,academic
2025-01-31 06:00:00,LPU_B_001,31.2552,75.703,100.0,1000,academic
2025-01-31 06:00:00,LPU_B_002,31.256,75.7042,100.0,1000,academic
2025-01-31 06:00:00,LPU_B_003,31.2571,75.7025,100.0,1000,academic
2025-01-31 06:00:00,LPU_B_004,31.251,75.706,100.0,1500,hostel
2025-01-31 06:00:00,LPU_B_005,31.2505,75.7065,94.58,1500,hostel
2025-01-31 06:00:00,LPU_B_006,31.2498,75.707,100.0,1500,hostel
2025-01-31 06:00:00,LPU_B_007,31.2535,75.705,100.0,2000,food_court
2025-01-31 06:00:00,LPU_B_008,31.2538,75.7053,100.0,2000,food_court
2025-01-31 06:00:00,LPU_B_009,31.2545,75.704,100.0,500,academic
2025-01-31 06:00:00,LPU_B_010,31.258,75.701,100.0,500,academic
2025-01-31 12:00:00,LPU_B_001,31.2552,75.703,100.0,1000,academic
2025-01-31 12:00:00,LPU_B_002,31.256,75.7042,100.0,1000,academic
2025-01-31 12:00:00,LPU_B_003,31.2571,75.7025,100.0,1000,academic
2025-01-31 12:00:00,LPU_B_004,31.251,75.706,100.0,1500,hostel
2025-01-31 12:00:00,LPU_B_005,31.2505,75.7065,98.21,1500,hostel
2025-01-31 12:00:00,LPU_B_006,31.2498,75.707,100.0,1500,hostel
2025-01-31 12:00:00,LPU_B_007,31.2535,75.705,100.0,2000,food_court
2025-01-31 12:00:00,LPU_B_008,31.2538,75.7053,100.0,2000,food_court
2025-01-31 12:00:00,LPU_B_009,31.2545,75.704,100.0,500,academic
2025-01-31 12:00:00,LPU_B_010,31.258,75.701,100.0,500,academic
2025-01-31 18:00:00,LPU_B_001,31.2552,75.703,100.0,1000,academic
2025-01-31 18:00:00,LPU_B_002,31.256,75.7042,100.0,1000,academic
2025-01-31 18:00:00,LPU_B_003,31.2571,75.7025,100.0,1000,academic
2025-01-31 18:00:00,LPU_B_004,31.251,75.706,100.0,1500,hostel
2025-01-31 18:00:00,LPU_B_005,31.2505,75.7065,100.0,1500,hostel
2025-01-31 18:00:00,LPU_B_006,31.2498,75.707,100.0,1500,hostel
2025-01-31 18:00:00,LPU_B_007,31.2535,75.705,100.0,2000,food_court
2025-01-31 18:00:00,LPU_B_008,31.2538,75.7053,100.0,2000,food_court
2025-01-31 18:00:00,LPU_B_009,31.2545,75.704,100.0,500,academic
2025-01-31 18:00:00,LPU_B_010,31.258,75.701,100.0,500,academic
2025-02-01 00:00:00,LPU_B_001,31.2552,75.703,100.0,1000,academic
2025-02-01 00:00:00,LPU_B_002,31.256,75.7042,100.0,1000,academic
2025-02-01 00:00:00,LPU_B_003,31.2571,75.7025,100.0,1000,academic
2025-02-01 00:00:00,LPU_B_004,31.251,75.706,100.0,1500,hostel
2025-02-01 00:00:00,LPU_B_005,31.2505,75.7065,100.0,1500,hostel
2025-02-01 00:00:00,LPU_B_006,31.2498,75.707,100.0,1500,hostel
2025-02-01 00:00:00,LPU_B_007,31.2535,75.705,100.0,2000,food_court
2025-02-01 00:00:00,LPU_B_008,31.2538,75.7053,100.0,2000,food_court
2025-02-01 00:00:00,LPU_B_009,31.2545,75.704,100.0,500,academic
2025-02-01 00:00:00,LPU_B_010,31.258,75.701,100.0,500,academic
2025-02-01 06:00:00,LPU_B_001,31.2552,75.703,100.0,1000,academic
2025-02-01 06:00:00,LPU_B_002,31.256,75.7042,100.0,1000,academic
2025-02-01 06:00:00,LPU_B_003,31.2571,75.7025,100.0,1000,academic
2025-02-01 06:00:00,LPU_B_004,31.251,75.706,100.0,1500,hostel
2025-02-01 06:00:00,LPU_B_005,31.2505,75.7065,100.0,1500,hostel
2025-02-01 06:00:00,LPU_B_006,31.2498,75.707,100.0,1500,hostel
2025-02-01 06:00:00,LPU_B_007,31.2535,75.705,100.0,2000,food_court
2025-02-01 06:00:00,LPU_B_008,31.2538,75.7053,100.0,2000,food_court
2025-02-01 06:00:00,LPU_B_009,31.2545,75.704,100.0,500,academic
2025-02-01 06:00:00,LPU_B_010,31.258,75.701,100.0,500,academic
2025-02-01 12:00:00,LPU_B_001,31.2552,75.703,100.0,1000,academic
2025-02-01 12:00:00,LPU_B_002,31.256,75.7042,100.0,1000,academic
2025-02-01 12:00:00,LPU_B_003,31.2571,75.7025,100.0,1000,academic
2025-02-01 12:00:00,LPU_B_004,31.251,75.706,100.0,1500,hostel
2025-02-01 12:00:00,LPU_B_005,31.2505,75.7065,100.0,1500,hostel
2025-02-01 12:00:00,LPU_B_006,31.2498,75.707,100.0,1500,hostel
2025-02-01 12:00:00,LPU_B_007,31.2535,75.705,100.0,2000,food_court
2025-02-01 12:00:00,LPU_B_008,31.2538,75.7053,100.0,2000,food_court
2025-02-01 12:00:00,LPU_B_009,31.2545,75.704,100.0,500,academic
2025-02-01 12:00:00,LPU_B_010,31.258,75.701,100.0,500,academic
2025-02-01 18:00:00,LPU_B_001,31.2552,75.703,100.0,1000,academic
2025-02-01 18:00:00,LPU_B_002,31.256,75.7042,100.0,1000,academic
2025-02-01 18:00:00,LPU_B_003,31.2571,75.7025,100.0,1000,academic
2025-02-01 18:00:00,LPU_B_004,31.251,75.706,100.0,1500,hostel
2025-02-01 18:00:00,LPU_B_005,31.2505,75.7065,100.0,1500,hostel
2025-02-01 18:00:00,LPU_B_006,31.2498,75.707,100.0,1500,hostel
2025-02-01 18:00:00,LPU_B_007,31.2535,75.705,100.0,2000,food_court
2025-02-01 18:00:00,LPU_B_008,31.2538,75.7053,100.0,2000,food_court
2025-02-01 18:00:00,LPU_B_009,31.2545,75.704,100.0,500,academic
2025-02-01 18:00:00,LPU_B_010,31.258,75.701,100.0,500,academic
2025-02-02 00:00:00,LPU_B_001,31.2552,75.703,100.0,1000,academic
2025-02-02 00:00:00,LPU_B_002,31.256,75.7042,100.0,1000,academic
2025-02-02 00:00:00,LPU_B_003,31.2571,75.7025,100.0,1000,academic
2025-02-02 00:00:00,LPU_B_004,31.251,75.706,100.0,1500,hostel
2025-02-02 00:00:00,LPU_B_005,31.2505,75.7065,100.0,1500,hostel
2025-02-02 00:00:00,LPU_B_006,31.2498,75.707,100.0,1500,hostel
2025-02-02 00:00:00,LPU_B_007,31.2535,75.705,100.0,2000,food_court
2025-02-02 00:00:00,LPU_B_008,31.2538,75.7053,100.0,2000,food_court
2025-02-02 00:00:00,LPU_B_009,31.2545,75.704,100.0,500,academic
2025-02-02 00:00:00,LPU_B_010,31.258,75.701,100.0,500,academic
2025-02-02 06:00:00,LPU_B_001,31.2552,75.703,100.0,1000,academic
2025-02-02 06:00:00,LPU_B_002,31.256,75.7042,100.0,1000,academic
2025-02-02 06:00:00,LPU_B_003,31.2571,75.7025,100.0,1000,academic
2025-02-02 06:00:00,LPU_B_004,31.251,75.706,100.0,1500,hostel
