date,bin_id,latitude,longitude,fill_level,type
2025-11-23,Oven Express (Main FC),31.257670255968534,75.7078325176423,84.14,Food Court
2025-11-23,Food Court 1,31.25071137449487,75.70009168116188,44.72,Food Court
2025-11-23,Food Court 2,31.24912804468433,75.69950557836073,67.45,Food Court
2025-11-23,Food Court 3,31.249114785500492,75.70177503332981,80.37,Food Court
2025-11-23,Food Court 4,31.252365144929435,75.7019262975906,66.01,Food Court
2025-11-23,Food Court 5,31.250888320767253,75.70475685420077,83.9,Food Court
2025-11-23,Food Court 6,31.255250658751176,75.70326922923269,81.57,Food Court
2025-11-23,Food Court 7,31.247164525086042,75.70462982835663,100.0,Food Court
2025-11-23,Robo Park,31.253253426235908,75.70323783622219,6.21,Park
2025-11-23,Dildo Park,31.258042979879235,75.70734165487251,42.12,Park
2025-11-23,BH 1 Ground,31.251164654273417,75.69910443978571,80.0,Hostel
2025-11-23,BH 6 Cricket Ground,31.247864304246278,75.70102606171987,47.17,Hostel
2025-11-24,BH 1,31.251131,75.700444,46.54,Hostel
2025-11-24,BH 2,31.249572,75.701215,32.66,Hostel
2025-11-24,BH 3,31.249341,75.700326,18.1,Hostel
2025-11-24,BH 4,31.248807,75.69945,40.18,Hostel
2025-11-24,BH 5,31.248429,75.703425,57.26,Hostel
2025-11-24,BH 6,31.24773,75.703284,54.57,Hostel
2025-11-24,BH 7,31.249587,75.698453,77.29,Hostel
2025-11-24,BH 9,31.248997,75.707221,45.39,Hostel
2025-11-24,GH 1,31.25698,75.705917,4.98,Hostel
2025-11-24,GH 2,31.256576349156013,75.70600305197192,24.21,Hostel
2025-11-24,GH 3,31.256247,75.705907,49.6,Hostel
2025-11-24,GH 4,31.256147,75.705593,79.55,Hostel
2025-11-24,GH 5,31.253345,75.701441,82.68,Hostel
2025-11-24,GH 6,31.253894,75.701453,61.54,Hostel
2025-11-24,Block 25,31.252766935323233,75.70247007647266,25.91,Academic
2025-11-24,Block 26,31.25251262043042,75.70288890163525,27.05,Academic
2025-11-24,Block 27,31.25262304671798,75.70329206978182,22.55,Academic
2025-11-24,Block 28,31.252596276720727,75.7037813515131,43.94,Academic
2025-11-24,Block 29,31.252562116406462,75.70411583579198,39.79,Academic
2025-11-24,Block 30,31.252571645141806,75.70455889610352,20.19,Academic
2025-11-24,Block 31,31.252702665155137,75.7049295063012,33.96,Academic
2025-11-24,Block 32,31.25216502650298,75.70479171190456,36.6,Academic
2025-11-24,Block 33,31.251433721346658,75.70482876400567,30.98,Academic
2025-11-24,Block 34,31.251507960320698,75.70420351952421,37.78,Academic
2025-11-24,UniMall,31.25571794879689,75.70553427963397,6.54,Default
2025-11-24,Oven Express (Main FC),31.257670255968534,75.7078325176423,100.0,Food Court
2025-11-24,Food Court 1,31.25071137449487,75.70009168116188,77.15,Food Court
2025-11-24,Food Court 2,31.24912804468433,75.69950557836073,64.58,Food Court
2025-11-24,Food Court 3,31.249114785500492,75.70177503332981,27.11,Food Court
2025-11-24,Food Court 4,31.252365144929435,75.7019262975906,99.51,Food Court
2025-11-24,Food Court 5,31.250888320767253,75.70475685420077,78.66,Food Court
2025-11-24,Food Court 6,31.255250658751176,75.70326922923269,41.49,Food Court
2025-11-24,Food Court 7,31.247164525086042,75.70462982835663,97.46,Food Court
2025-11-24,Robo Park,31.253253426235908,75.70323783622219,35.57,Park
2025-11-24,Dildo Park,31.258042979879235,75.70734165487251,52.59,Park
2025-11-24,BH 1 Ground,31.251164654273417,75.69910443978571,63.81,Hostel
2025-11-24,BH 6 Cricket Ground,31.247864304246278,75.70102606171987,27.07,Hostel
2025-11-25,BH 1,31.251131,75.700444,60.52,Hostel
2025-11-25,BH 2,31.249572,75.701215,55.86,Hostel
2025-11-25,BH 3,31.249341,75.700326,47.78,Hostel
2025-11-25,BH 4,31.248807,75.69945,71.21,Hostel
2025-11-25,BH 5,31.248429,75.703425,62.6,Hostel
2025-11-25,BH 6,31.24773,75.703284,45.89,Hostel
2025-11-25,BH 7,31.249587,75.698453,33.59,Hostel
2025-11-25,BH 9,31.248997,75.707221,70.38,Hostel
2025-11-25,GH 1,31.25698,75.705917,10.77,Hostel
2025-11-25,GH 2,31.256576349156013,75.70600305197192,32.89,Hostel
2025-11-25,GH 3,31.256247,75.705907,69.63,Hostel
2025-11-25,GH 4,31.256147,75.705593,40.81,Hostel
2025-11-25,GH 5,31.253345,75.701441,5.06,Hostel
2025-11-25,GH 6,31.253894,75.701453,19.84,Hostel
2025-11-25,Block 25,31.252766935323233,75.70247007647266,30.93,Academic
2025-11-25,Block 26,31.25251262043042,75.70288890163525,26.99,Academic
2025-11-25,Block 27,31.25262304671798,75.70329206978182,18.51,Academic
2025-11-25,Block 28,31.252596276720727,75.7037813515131,25.76,Academic
2025-11-25,Block 29,31.252562116406462,75.70411583579198,20.07,Academic
2025-11-25,Block 30,31.252571645141806,75.70455889610352,46.49,Academic
2025-11-25,Block 31,31.252702665155137,75.7049295063012,49.29,Academic
2025-11-25,Block 32,31.25216502650298,75.70479171190456,30.5,Academic
2025-11-25,Block 33,31.251433721346658,75.70482876400567,26.71,Academic
2025-11-25,Block 34,31.251507960320698,75.70420351952421,44.39,Academic
2025-11-25,UniMall,31.25571794879689,75.70553427963397,27.78,Default
2025-11-25,Oven Express (Main FC),31.257670255968534,75.7078325176423,94.01,Food Court
2025-11-25,Food Court 1,31.25071137449487,75.70009168116188,100.0,Food Court
2025-11-25,Food Court 2,31.24912804468433,75.69950557836073,100.0,Food Court
2025-11-25,Food Court 3,31.249114785500492,75.70177503332981,70.5,Food Court
2025-11-25,Food Court 4,31.252365144929435,75.7019262975906,72.43,Food Court
2025-11-25,Food Court 5,31.250888320767253,75.70475685420077,100.0,Food Court
2025-11-25,Food Court 6,31.255250658751176,75.70326922923269,37.1,Food Court
2025-11-25,Food Court 7,31.247164525086042,75.70462982835663,85.13,Food Court
2025-11-25,Robo Park,31.253253426235908,75.70323783622219,48.97,Park
2025-11-25,Dildo Park,31.258042979879235,75.70734165487251,59.4,Park
2025-11-25,BH 1 Ground,31.251164654273417,75.69910443978571,49.75,Hostel
2025-11-25,BH 6 Cricket Ground,31.247864304246278,75.70102606171987,47.2,Hostel
2025-11-26,BH 1,31.251131,75.700444,73.63,Hostel
2025-11-26,BH 2,31.249572,75.701215,74.67,Hostel
2025-11-26,BH 3,31.249341,75.700326,30.55,Hostel
2025-11-26,BH 4,31.248807,75.69945,42.86,Hostel
2025-11-26,BH 5,31.248429,75.703425,72.94,Hostel
2025-11-26,BH 6,31.24773,75.703284,37.92,Hostel
2025-11-26,BH 7,31.249587,75.698453,48.62,Hostel
2025-11-26,BH 9,31.248997,75.707221,9.46,Hostel
2025-11-26,GH 1,31.25698,75.705917,57.7,Hostel
2025-11-26,GH 2,31.256576349156013,75.70600305197192,47.48,Hostel
2025-11-26,GH 3,31.256247,75.705907,72.17,Hostel
2025-11-26,GH 4,31.256147,75.705593,46.83,Hostel
2025-11-26,GH 5,31.253345,75.701441,74.17,Hostel
2025-11-26,GH 6,31.253894,75.701453,48.24,Hostel
2025-11-26,Block 25,31.252766935323233,75.70247007647266,38.11,Academic
2025-11-26,Block 26,31.25251262043042,75.70288890163525,29.34,Academic
2025-11-26,Block 27,31.25262304671798,75.70329206978182,42.76,Academic
2025-11-26,Block 28,31.252596276720727,75.7037813515131,18.37,Academic
2025-11-26,Block 29,31.252562116406462,75.70411583579198,30.3,Academic
2025-11-26,Block 30,31.252571645141806,75.70455889610352,34.55,Academic
2025-11-26,Block 31,31.252702665155137,75.7049295063012,8.73,Academic
2025-11-26,Block 32,31.25216502650298,75.70479171190456,24.02,Academic
2025-11-26,Block 33,31.251433721346658,75.70482876400567,40.9,Academic
2025-11-26,Block 34,31.251507960320698,75.70420351952421,20.91,Academic
2025-11-26,UniMall,31.25571794879689,75.70553427963397,24.65,Default
2025-11-26,Oven Express (Main FC),31.257670255968534,75.7078325176423,100.0,Food Court
2025-11-26,Food Court 1,31.25071137449487,75.70009168116188,100.0,Food Court
2025-11-26,Food Court 2,31.24912804468433,75.69950557836073,86.32,Food Court
2025-11-26,Food Court 3,31.249114785500492,75.70177503332981,100.0,Food Court
2025-11-26,Food Court 4,31.252365144929435,75.7019262975906,92.52,Food Court
2025-11-26,Food Court 5,31.250888320767253,75.70475685420077,55.38,Food Court
2025-11-26,Food Court 6,31.255250658751176,75.70326922923269,97.02,Food Court
2025-11-26,Food Court 7,31.247164525086042,75.70462982835663,22.36,Food Court
2025-11-26,Robo Park,31.253253426235908,75.70323783622219,59.41,Park
2025-11-26,Dildo Park,31.258042979879235,75.70734165487251,47.38,Park
2025-11-26,BH 1 Ground,31.251164654273417,75.69910443978571,76.21,Hostel
2025-11-26,BH 6 Cricket Ground,31.247864304246278,75.70102606171987,99.56,Hostel
2025-11-27,BH 1,31.251131,75.700444,18.89,Hostel
2025-11-27,BH 2,31.249572,75.701215,48.4,Hostel
2025-11-27,BH 3,31.249341,75.700326,48.47,Hostel
2025-11-27,BH 4,31.248807,75.69945,37.39,Hostel
2025-11-27,BH 5,31.248429,75.703425,83.66,Hostel
2025-11-27,BH 6,31.24773,75.703284,19.23,Hostel
2025-11-27,BH 7,31.249587,75.698453,86.07,Hostel
2025-11-27,BH 9,31.248997,75.707221,63.7,Hostel
2025-11-27,GH 1,31.25698,75.705917,41.34,Hostel
2025-11-27,GH 2,31.256576349156013,75.70600305197192,46.17,Hostel
2025-11-27,GH 3,31.256247,75.705907,62.13,Hostel
2025-11-27,GH 4,31.256147,75.705593,27.15,Hostel
2025-11-27,GH 5,31.253345,75.701441,50.15,Hostel
2025-11-27,GH 6,31.253894,75.701453,55.25,Hostel
2025-11-27,Block 25,31.252766935323233,75.70247007647266,28.06,Academic
2025-11-27,Block 26,31.25251262043042,75.70288890163525,37.44,Academic
2025-11-27,Block 27,31.25262304671798,75.70329206978182,33.68,Academic
2025-11-27,Block 28,31.252596276720727,75.7037813515131,30.53,Academic
2025-11-27,Block 29,31.252562116406462,75.70411583579198,46.9,Academic
2025-11-27,Block 30,31.252571645141806,75.70455889610352,35.83,Academic
2025-11-27,Block 31,31.252702665155137,75.7049295063012,41.26,Academic
2025-11-27,Block 32,31.25216502650298,75.70479171190456,33.28,Academic
2025-11-27,Block 33,31.251433721346658,75.70482876400567,32.6,Academic
2025-11-27,Block 34,31.251507960320698,75.70420351952421,32.91,Academic
2025-11-27,UniMall,31.25571794879689,75.70553427963397,28.67,Default
2025-11-27,Oven Express (Main FC),31.257670255968534,75.7078325176423,92.14,Food Court
2025-11-27,Food Court 1,31.25071137449487,75.70009168116188,64.92,Food Court
2025-11-27,Food Court 2,31.24912804468433,75.69950557836073,52.48,Food Court
2025-11-27,Food Court 3,31.249114785500492,75.70177503332981,100.0,Food Court
2025-11-27,Food Court 4,31.252365144929435,75.7019262975906,88.5,Food Court
2025-11-27,Food Court 5,31.250888320767253,75.70475685420077,100.0,Food Court
2025-11-27,Food Court 6,31.255250658751176,75.70326922923269,54.4,Food Court
2025-11-27,Food Court 7,31.247164525086042,75.70462982835663,84.54,Food Court
2025-11-27,Robo Park,31.253253426235908,75.70323783622219,11.22,Park
2025-11-27,Dildo Park,31.258042979879235,75.70734165487251,37.2,Park
2025-11-27,BH 1 Ground,31.251164654273417,75.69910443978571,71.88,Hostel
2025-11-27,BH 6 Cricket Ground,31.247864304246278,75.70102606171987,68.45,Hostel
2025-11-28,BH 1,31.251131,75.700444,41.8,Hostel
2025-11-28,BH 2,31.249572,75.701215,38.48,Hostel
2025-11-28,BH 3,31.249341,75.700326,52.46,Hostel
2025-11-28,BH 4,31.248807,75.69945,68.77,Hostel
2025-11-28,BH 5,31.248429,75.703425,52.72,Hostel
2025-11-28,BH 6,31.24773,75.703284,44.05,Hostel
2025-11-28,BH 7,31.249587,75.698453,94.87,Hostel
2025-11-28,BH 9,31.248997,75.707221,40.85,Hostel
2025-11-28,GH 1,31.25698,75.705917,88.21,Hostel
2025-11-28,GH 2,31.256576349156013,75.70600305197192,44.63,Hostel
2025-11-28,GH 3,31.256247,75.705907,43.8,Hostel
2025-11-28,GH 4,31.256147,75.705593,33.93,Hostel
2025-11-28,GH 5,31.253345,75.701441,53.22,Hostel
2025-11-28,GH 6,31.253894,75.701453,47.04,Hostel
2025-11-28,Block 25,31.252766935323233,75.70247007647266,30.51,Academic
2025-11-28,Block 26,31.25251262043042,75.70288890163525,30.83,Academic
2025-11-28,Block 27,31.25262304671798,75.70329206978182,14.37,Academic
2025-11-28,Block 28,31.252596276720727,75.7037813515131,24.62,Academic
2025-11-28,Block 29,31.252562116406462,75.70411583579198,35.16,Academic
2025-11-28,Block 30,31.252571645141806,75.70455889610352,16.92,Academic
2025-11-28,Block 31,31.252702665155137,75.7049295063012,38.16,Academic
2025-11-28,Block 32,31.25216502650298,75.70479171190456,37.3,Academic
2025-11-28,Block 33,31.251433721346658,75.70482876400567,18.0,Academic
2025-11-28,Block 34,31.251507960320698,75.70420351952421,11.22,Academic
2025-11-28,UniMall,31.25571794879689,75.70553427963397,26.44,Default
2025-11-28,Oven Express (Main FC),31.257670255968534,75.7078325176423,73.51,Food Court
2025-11-28,Food Court 1,31.25071137449487,75.70009168116188,35.76,Food Court
2025-11-28,Food Court 2,31.24912804468433,75.69950557836073,17.09,Food Court
2025-11-28,Food Court 3,31.249114785500492,75.70177503332981,100.0,Food Court
2025-11-28,Food Court 4,31.252365144929435,75.7019262975906,88.43,Food Court
2025-11-28,Food Court 5,31.250888320767253,75.70475685420077,36.43,Food Court
2025-11-28,Food Court 6,31.255250658751176,75.70326922923269,71.37,Food Court
2025-11-28,Food Court 7,31.247164525086042,75.70462982835663,45.95,Food Court
2025-11-28,Robo Park,31.253253426235908,75.70323783622219,34.45,Park
2025-11-28,Dildo Park,31.258042979879235,75.70734165487251,11.75,Park
2025-11-28,BH 1 Ground,31.251164654273417,75.69910443978571,43.7,Hostel
2025-11-28,BH 6 Cricket Ground,31.247864304246278,75.70102606171987,52.04,Hostel
2025-11-29,BH 1,31.251131,75.700444,18.51,Hostel
2025-11-29,BH 2,31.249572,75.701215,58.97,Hostel
2025-11-29,BH 3,31.249341,75.700326,37.25,Hostel
2025-11-29,BH 4,31.248807,75.69945,34.67,Hostel
2025-11-29,BH 5,31.248429,75.703425,52.19,Hostel
2025-11-29,BH 6,31.24773,75.703284,37.56,Hostel
2025-11-29,BH 7,31.249587,75.698453,38.07,Hostel
2025-11-29,BH 9,31.248997,75.707221,53.81,Hostel
2025-11-29,GH 1,31.25698,75.705917,84.95,Hostel
2025-11-29,GH 2,31.256576349156013,75.70600305197192,30.2,Hostel
2025-11-29,GH 3,31.256247,75.705907,69.12,Hostel
2025-11-29,GH 4,31.256147,75.705593,68.73,Hostel
2025-11-29,GH 5,31.253345,75.701441,43.38,Hostel
2025-11-29,GH 6,31.253894,75.701453,3.54,Hostel
2025-11-29,Block 25,31.252766935323233,75.70247007647266,30.34,Academic
2025-11-29,Block 26,31.25251262043042,75.70288890163525,25.68,Academic
2025-11-29,Block 27,31.25262304671798,75.70329206978182,27.15,Academic
2025-11-29,Block 28,31.252596276720727,75.7037813515131,32.93,Academic
2025-11-29,Block 29,31.252562116406462,75.70411583579198,12.69,Academic
2025-11-29,Block 30,31.252571645141806,75.70455889610352,23.71,Academic
2025-11-29,Block 31,31.252702665155137,75.7049295063012,33.75,Academic
2025-11-29,Block 32,31.25216502650298,75.70479171190456,21.05,Academic
2025-11-29,Block 33,31.251433721346658,75.70482876400567,35.36,Academic
2025-11-29,Block 34,31.251507960320698,75.70420351952421,19.24,Academic
2025-11-29,UniMall,31.25571794879689,75.70553427963397,27.03,Default
2025-11-29,Oven Express (Main FC),31.257670255968534,75.7078325176423,46.25,Food Court
2025-11-29,Food Court 1,31.25071137449487,75.70009168116188,70.87,Food Court
2025-11-29,Food Court 2,31.24912804468433,75.69950557836073,45.11,Food Court
2025-11-29,Food Court 3,31.249114785500492,75.70177503332981,89.05,Food Court
2025-11-29,Food Court 4,31.252365144929435,75.7019262975906,95.69,Food Court
2025-11-29,Food Court 5,31.250888320767253,75.70475685420077,68.54,Food Court
2025-11-29,Food Court 6,31.255250658751176,75.70326922923269,100.0,Food Court
2025-11-29,Food Court 7,31.247164525086042,75.70462982835663,100.0,Food Court
2025-11-29,Robo Park,31.253253426235908,75.70323783622219,44.96,Park
2025-11-29,Dildo Park,31.258042979879235,75.70734165487251,33.07,Park
2025-11-29,BH 1 Ground,31.251164654273417,75.69910443978571,69.76,Hostel
2025-11-29,BH 6 Cricket Ground,31.247864304246278,75.70102606171987,67.36,Hostel
2025-11-30,BH 1,31.251131,75.700444,29.97,Hostel
2025-11-30,BH 2,31.249572,75.701215,75.41,Hostel
2025-11-30,BH 3,31.249341,75.700326,100.0,Hostel
2025-11-30,BH 4,31.248807,75.69945,58.31,Hostel
2025-11-30,BH 5,31.248429,75.703425,66.02,Hostel
2025-11-30,BH 6,31.24773,75.703284,73.73,Hostel
2025-11-30,BH 7,31.249587,75.698453,29.41,Hostel
2025-11-30,BH 9,31.248997,75.707221,64.41,Hostel
2025-11-30,GH 1,31.25698,75.705917,48.23,Hostel
2025-11-30,GH 2,31.256576349156013,75.70600305197192,27.55,Hostel
2025-11-30,GH 3,31.256247,75.705907,41.1,Hostel
2025-11-30,GH 4,31.256147,75.705593,57.13,Hostel
2025-11-30,GH 5,31.253345,75.701441,57.76,Hostel
2025-11-30,GH 6,31.253894,75.701453,33.85,Hostel
2025-11-30,Block 25,31.252766935323233,75.70247007647266,26.5,Academic
2025-11-30,Block 26,31.25251262043042,75.70288890163525,26.4,Academic
2025-11-30,Block 27,31.25262304671798,75.70329206978182,25.93,Academic
2025-11-30,Block 28,31.252596276720727,75.7037813515131,43.15,Academic
2025-11-30,Block 29,31.252562116406462,75.70411583579198,19.72,Academic
2025-11-30,Block 30,31.252571645141806,75.70455889610352,23.9,Academic
2025-11-30,Block 31,31.252702665155137,75.7049295063012,35.56,Academic
2025-11-30,Block 32,31.25216502650298,75.70479171190456,29.16,Academic
2025-11-30,Block 33,31.251433721346658,75.70482876400567,16.82,Academic
2025-11-30,Block 34,31.251507960320698,75.70420351952421,29.83,Academic
2025-11-30,UniMall,31.25571794879689,75.70553427963397,31.25,Default
2025-11-30,Oven Express (Main FC),31.257670255968534,75.7078325176423,10.48,Food Court
2025-11-30,Food Court 1,31.25071137449487,75.70009168116188,76.98,Food Court
2025-11-30,Food Court 2,31.24912804468433,75.69950557836073,36.69,Food Court
2025-11-30,Food Court 3,31.249114785500492,75.70177503332981,81.59,Food Court
2025-11-30,Food Court 4,31.252365144929435,75.7019262975906,84.88,Food Court
2025-11-30,Food Court 5,31.250888320767253,75.70475685420077,54.84,Food Court
2025-11-30,Food Court 6,31.255250658751176,75.70326922923269,82.57,Food Court
2025-11-30,Food Court 7,31.247164525086042,75.70462982835663,100.0,Food Court
2025-11-30,Robo Park,31.253253426235908,75.70323783622219,5.51,Park
2025-11-30,Dildo Park,31.258042979879235,75.70734165487251,24.08,Park
2025-11-30,BH 1 Ground,31.251164654273417,75.69910443978571,60.58,Hostel
2025-11-30,BH 6 Cricket Ground,31.247864304246278,75.70102606171987,63.88,Hostel
2025-12-01,BH 1,31.251131,75.700444,78.79,Hostel
2025-12-01,BH 2,31.249572,75.701215,23.4,Hostel
2025-12-01,BH 3,31.249341,75.700326,38.66,Hostel
2025-12-01,BH 4,31.248807,75.69945,25.7,Hostel
2025-12-01,BH 5,31.248429,75.703425,56.25,Hostel
2025-12-01,BH 6,31.24773,75.703284,51.36,Hostel
2025-12-01,BH 7,31.249587,75.698453,23.66,Hostel
2025-12-01,BH 9,31.248997,75.707221,74.97,Hostel
2025-12-01,GH 1,31.25698,75.705917,46.37,Hostel
2025-12-01,GH 2,31.256576349156013,75.70600305197192,58.84,Hostel
2025-12-01,GH 3,31.256247,75.705907,64.67,Hostel
2025-12-01,GH 4,31.256147,75.705593,37.0,Hostel
2025-12-01,GH 5,31.253345,75.701441,48.88,Hostel
2025-12-01,GH 6,31.253894,75.701453,21.48,Hostel
2025-12-01,Block 25,31.252766935323233,75.70247007647266,34.62,Academic
2025-12-01,Block 26,31.25251262043042,75.70288890163525,40.73,Academic
2025-12-01,Block 27,31.25262304671798,75.70329206978182,37.62,Academic
2025-12-01,Block 28,31.252596276720727,75.7037813515131,46.76,Academic
2025-12-01,Block 29,31.252562116406462,75.70411583579198,19.34,Academic
2025-12-01,Block 30,31.252571645141806,75.70455889610352,17.99,Academic
2025-12-01,Block 31,31.252702665155137,75.7049295063012,32.46,Academic
2025-12-01,Block 32,31.25216502650298,75.70479171190456,31.39,Academic
2025-12-01,Block 33,31.251433721346658,75.70482876400567,29.14,Academic
2025-12-01,Block 34,31.251507960320698,75.70420351952421,42.73,Academic
2025-12-01,UniMall,31.25571794879689,75.70553427963397,25.41,Default
2025-12-01,Oven Express (Main FC),31.257670255968534,75.7078325176423,87.9,Food Court
2025-12-01,Food Court 1,31.25071137449487,75.70009168116188,49.07,Food Court
2025-12-01,Food Court 2,31.24912804468433,75.69950557836073,62.18,Food Court
2025-12-01,Food Court 3,31.249114785500492,75.70177503332981,93.48,Food Court
2025-12-01,Food Court 4,31.252365144929435,75.7019262975906,80.3,Food Court
2025-12-01,Food Court 5,31.250888320767253,75.70475685420077,71.85,Food Court
2025-12-01,Food Court 6,31.255250658751176,75.70326922923269,80.3,Food Court
2025-12-01,Food Court 7,31.247164525086042,75.70462982835663,100.0,Food Court
2025-12-01,Robo Park,31.253253426235908,75.70323783622219,49.83,Park
2025-12-01,Dildo Park,31.258042979879235,75.70734165487251,48.61,Park
2025-12-01,BH 1 Ground,31.251164654273417,75.69910443978571,53.01,Hostel
2025-12-01,BH 6 Cricket Ground,31.247864304246278,75.70102606171987,50.68,Hostel
2025-12-02,BH 1,31.251131,75.700444,54.9,Hostel
2025-12-02,BH 2,31.249572,75.701215,25.79,Hostel
2025-12-02,BH 3,31.249341,75.700326,43.23,Hostel
2025-12-02,BH 4,31.248807,75.69945,48.21,Hostel
2025-12-02,BH 5,31.248429,75.703425,21.13,Hostel
2025-12-02,BH 6,31.24773,75.703284,27.3,Hostel
2025-12-02,BH 7,31.249587,75.698453,39.49,Hostel
2025-12-02,BH 9,31.248997,75.707221,54.94,Hostel
2025-12-02,GH 1,31.25698,75.705917,89.49,Hostel
2025-12-02,GH 2,31.256576349156013,75.70600305197192,49.06,Hostel
2025-12-02,GH 3,31.256247,75.705907,67.53,Hostel
2025-12-02,GH 4,31.256147,75.705593,54.15,Hostel
2025-12-02,GH 5,31.253345,75.701441,37.31,Hostel
2025-12-02,GH 6,31.253894,75.701453,46.53,Hostel
2025-12-02,Block 25,31.252766935323233,75.70247007647266,40.48,Academic
2025-12-02,Block 26,31.25251262043042,75.70288890163525,34.75,Academic
2025-12-02,Block 27,31.25262304671798,75.70329206978182,39.98,Academic
2025-12-02,Block 28,31.252596276720727,75.7037813515131,37.99,Academic
2025-12-02,Block 29,31.252562116406462,75.70411583579198,29.05,Academic
2025-12-02,Block 30,31.252571645141806,75.70455889610352,42.77,Academic
2025-12-02,Block 31,31.252702665155137,75.7049295063012,32.63,Academic
2025-12-02,Block 32,31.25216502650298,75.70479171190456,37.42,Academic
2025-12-02,Block 33,31.251433721346658,75.70482876400567,21.67,Academic
2025-12-02,Block 34,31.251507960320698,75.70420351952421,43.04,Academic
2025-12-02,UniMall,31.25571794879689,75.70553427963397,30.97,Default
2025-12-02,Oven Express (Main FC),31.257670255968534,75.7078325176423,87.71,Food Court
2025-12-02,Food Court 1,31.25071137449487,75.70009168116188,99.24,Food Court
2025-12-02,Food Court 2,31.24912804468433,75.69950557836073,70.2,Food Court
2025-12-02,Food Court 3,31.249114785500492,75.70177503332981,95.26,Food Court
2025-12-02,Food Court 4,31.252365144929435,75.7019262975906,86.51,Food Court
2025-12-02,Food Court 5,31.250888320767253,75.70475685420077,100.0,Food Court
2025-12-02,Food Court 6,31.255250658751176,75.70326922923269,63.32,Food Court
2025-12-02,Food Court 7,31.247164525086042,75.70462982835663,100.0,Food Court
2025-12-02,Robo Park,31.253253426235908,75.70323783622219,11.02,Park
2025-12-02,Dildo Park,31.258042979879235,75.70734165487251,75.18,Park
2025-12-02,BH 1 Ground,31.251164654273417,75.69910443978571,62.1,Hostel
2025-12-02,BH 6 Cricket Ground,31.247864304246278,75.70102606171987,9.72,Hostel
2025-12-03,BH 1,31.251131,75.700444,44.9,Hostel
2025-12-03,BH 2,31.249572,75.701215,93.28,Hostel
2025-12-03,BH 3,31.249341,75.700326,51.38,Hostel
2025-12-03,BH 4,31.248807,75.69945,51.69,Hostel
2025-12-03,BH 5,31.248429,75.703425,33.57,Hostel
2025-12-03,BH 6,31.24773,75.703284,48.53,Hostel
2025-12-03,BH 7,31.249587,75.698453,49.99,Hostel
2025-12-03,BH 9,31.248997,75.707221,51.97,Hostel
2025-12-03,GH 1,31.25698,75.705917,63.5,Hostel
2025-12-03,GH 2,31.256576349156013,75.70600305197192,53.08,Hostel
2025-12-03,GH 3,31.256247,75.705907,47.75,Hostel
2025-12-03,GH 4,31.256147,75.705593,72.11,Hostel
2025-12-03,GH 5,31.253345,75.701441,67.73,Hostel
2025-12-03,GH 6,31.253894,75.701453,38.47,Hostel
2025-12-03,Block 25,31.252766935323233,75.70247007647266,28.19,Academic
2025-12-03,Block 26,31.25251262043042,75.70288890163525,24.86,Academic
2025-12-03,Block 27,31.25262304671798,75.70329206978182,36.02,Academic
2025-12-03,Block 28,31.252596276720727,75.7037813515131,15.96,Academic
2025-12-03,Block 29,31.252562116406462,75.70411583579198,42.6,Academic
2025-12-03,Block 30,31.252571645141806,75.70455889610352,44.74,Academic
2025-12-03,Block 31,31.252702665155137,75.7049295063012,33.96,Academic
2025-12-03,Block 32,31.25216502650298,75.70479171190456,26.22,Academic
2025-12-03,Block 33,31.251433721346658,75.70482876400567,35.15,Academic
2025-12-03,Block 34,31.251507960320698,75.70420351952421,37.67,Academic
2025-12-03,UniMall,31.25571794879689,75.70553427963397,37.79,Default
2025-12-03,Oven Express (Main FC),31.257670255968534,75.7078325176423,100.0,Food Court
2025-12-03,Food Court 1,31.25071137449487,75.70009168116188,72.5,Food Court
2025-12-03,Food Court 2,31.24912804468433,75.69950557836073,68.84,Food Court
2025-12-03,Food Court 3,31.249114785500492,75.70177503332981,78.0,Food Court
2025-12-03,Food Court 4,31.252365144929435,75.7019262975906,97.56,Food Court
2025-12-03,Food Court 5,31.250888320767253,75.70475685420077,99.32,Food Court
2025-12-03,Food Court 6,31.255250658751176,75.70326922923269,71.34,Food Court
2025-12-03,Food Court 7,31.247164525086042,75.70462982835663,74.54,Food Court
2025-12-03,Robo Park,31.253253426235908,75.70323783622219,21.26,Park
2025-12-03,Dildo Park,31.258042979879235,75.70734165487251,41.76,Park
2025-12-03,BH 1 Ground,31.251164654273417,75.69910443978571,87.23,Hostel
2025-12-03,BH 6 Cricket Ground,31.247864304246278,75.70102606171987,36.42,Hostel
2025-12-04,BH 1,31.251131,75.700444,57.8,Hostel
2025-12-04,BH 2,31.249572,75.701215,50.57,Hostel
2025-12-04,BH 3,31.249341,75.700326,64.06,Hostel
2025-12-04,BH 4,31.248807,75.69945,39.68,Hostel
2025-12-04,BH 5,31.248429,75.703425,100.0,Hostel
2025-12-04,BH 6,31.24773,75.703284,64.88,Hostel
2025-12-04,BH 7,31.249587,75.698453,84.62,Hostel
2025-12-04,BH 9,31.248997,75.707221,69.76,Hostel
2025-12-04,GH 1,31.25698,75.705917,42.53,Hostel
2025-12-04,GH 2,31.256576349156013,75.70600305197192,52.79,Hostel
2025-12-04,GH 3,31.256247,75.705907,41.77,Hostel
2025-12-04,GH 4,31.256147,75.705593,33.55,Hostel
